index,x1_b,x2_b,x3_b,x4_b,x5_b,x6_b,x7_b,x8_b,x9_b,x10_b,_cons_b,nobs,ncoef,F,r2adj
302,,0.0010767847,-0.0030191268,0.0037234642,,0.0013607012,,,-0.0020583381,,0.5009391,100000,6,0.6043731,-1.9781934210483243e-5
187,0.0028197542,0.0010626289,,0.003688022,0.003421953,0.0013515047,,-0.0019148203,,,0.49626777,100000,7,0.6695389,-1.9828259134824222e-5
399,0.0028392393,0.0010734868,-0.0030310587,0.0037196577,,,,-0.0019241415,-0.0020659675,,0.50116944,100000,7,0.6695389,-1.9828259134824222e-5
559,0.0028391904,0.0010738936,-0.003038407,0.0037031856,,0.0013858622,,,,0.0024798478,0.49725577,100000,7,0.6695389,-1.9828259134824222e-5
241,0.0028374551,,,,0.0034589728,0.0013703249,0.0021581962,-0.0019096985,,,0.49752218,100000,6,0.6019889,-1.9901149460821443e-5
406,,0.0010556943,-0.0030350785,,0.0034661456,,,-0.0019288631,-0.0020474044,,0.50272554,100000,6,0.6019889,-1.9901149460821443e-5
566,,0.0010562632,-0.0030422017,,0.0034460805,0.0013820595,,,,0.002466859,0.49882874,100000,6,0.6019889,-1.9901149460821443e-5
744,,,,0.003718251,,0.001340899,0.0021565394,-0.0019044083,,0.0024720025,0.49759084,100000,6,0.6019889,-1.9901149460821443e-5
842,,0.0011175583,,0.0037274475,,,0.0021635522,,-0.0020817283,0.002490807,0.49777365,100000,6,0.6019889,-1.9901149460821443e-5
322,,0.0010947416,,,,,0.0021522806,,-0.0020573882,,0.5008869,100000,4,0.3357628,-1.9927712873402115e-5
646,,0.0010799256,-0.003023651,,,,,-0.001919532,,0.0024850816,0.5021683,100000,5,0.500664,-1.997403832887379e-5
319,0.0028415534,0.0010500147,-0.0030495066,0.0036896388,0.0034316466,0.001383273,,,-0.0020668334,,0.49783915,100000,8,0.7143828,-1.999380262063255e-5
926,,0.0010789987,-0.003040171,0.0037033278,0.0034243122,,,-0.0019307272,-0.0020714481,0.0024679077,0.49966556,100000,8,0.7143828,-1.999380262063255e-5
579,0.0028300642,0.0010923756,,,,,0.0021502804,,,0.0024806312,0.4972018,100000,5,0.49917388,-2.0033645357964147e-5
373,0.0028596667,,-0.0030476672,,0.0034691016,0.0014013952,0.0021522413,,-0.0020616686,,0.4990905,100000,7,0.6655652,-2.0066692020037635e-5
504,,,,0.0037050399,0.003440651,0.0013382138,0.0021710128,-0.0019136376,-0.002058666,,0.49814275,100000,7,0.6655652,-2.0066692020037635e-5
663,0.0028360395,0.0010532256,-0.0030538994,,0.0034432807,,,-0.0019270182,,0.0024576606,0.49907285,100000,7,0.6655652,-2.0066692020037635e-5
876,,,-0.0030226673,0.0037197678,,0.0013721747,0.0021506941,,-0.0020771308,0.0024947205,0.49916038,100000,7,0.6655652,-2.0066692020037635e-5
339,0.00283226,0.001068378,,,0.0034475103,,0.0021648603,,-0.0020659952,,0.49775642,100000,6,0.59841263,-2.0079972336439766e-5
356,,,-0.0030166395,,,0.0013791308,0.0021397623,,-0.0020528077,,0.50225407,100000,5,0.4961937,-2.0152859416144864e-5
980,,,-0.0030387552,,0.0034618576,,0.002154953,-0.001925807,-0.0020662057,0.002472084,0.50095016,100000,7,0.6625849,-2.0245516684003206e-5
613,0.002856924,,-0.0030363107,,,0.0014043072,0.002137708,,,0.002484685,0.49855146,100000,6,0.59483635,-2.025879521205809e-5
893,0.0028418924,,-0.0030527406,0.003686292,0.0034275549,0.0013943993,0.0021629306,,-0.0020856666,0.0024673117,0.49605662,100000,9,0.7465256,-2.027856824482477e-5
416,,,,,,0.0013469195,,-0.0018985943,-0.0020512727,,0.50278455,100000,4,0.3238421,-2.028535147124977e-5
761,0.0028200208,,,0.0036844965,0.0034182395,0.0013630507,0.0021690005,-0.0019116325,,0.00244476,0.49448666,100000,8,0.7101253,-2.0291846707820582e-5
859,0.0028148128,0.0010912428,,0.0036939306,0.0034059011,,0.0021755763,,-0.0020900432,0.0024635098,0.49470326,100000,8,0.7101253,-2.0291846707820582e-5
174,,0.0010762778,-0.0030245082,0.0037226577,,0.0013385625,,-0.0019126055,,,0.50087976,100000,6,0.59364426,-2.0318402837116167e-5
433,0.0028458643,,,,0.0034495753,0.001369525,,-0.0019058328,-0.0020600099,,0.4996317,100000,6,0.59364426,-2.0318402837116167e-5
453,0.0028568185,,-0.003028888,,,,0.0021390028,-0.0019187172,-0.0020605167,,0.5024787,100000,6,0.59364426,-2.0318402837116167e-5
936,,,,0.0037165498,,0.0013402405,,-0.0019007726,-0.0020754857,0.0024855344,0.49970087,100000,6,0.59364426,-2.0318402837116167e-5
973,0.0028394293,,-0.003034509,0.0037164504,,,0.0021498404,-0.0019210528,-0.002084753,0.002485609,0.4993979,100000,8,0.70927376,-2.035145552525819e-5
114,,0.0010713608,,,0.0034560608,0.0013686704,0.002164312,,,,0.49745497,100000,5,0.49023333,-2.0391287532506297e-5
673,0.002843424,,,,,0.0013719522,,-0.0018965079,,0.00247558,0.49908262,100000,5,0.49023333,-2.0391287532506297e-5
771,0.0028384118,0.0010827688,,,,,,,-0.002082767,0.0024941084,0.49931365,100000,5,0.49023333,-2.0391287532506297e-5
714,,0.001116962,,0.0037264999,,,0.0021622041,-0.0019209691,,0.0024735087,0.49770257,100000,6,0.5912601,-2.0437618087454368e-5
805,0.002865159,,-0.0030394266,,,0.0014033443,,,-0.0020784833,0.0024982775,0.50065213,100000,6,0.5912601,-2.0437618087454368e-5
194,,0.001094101,,,,,0.0021509284,-0.0019189001,,,0.50081784,100000,4,0.31589496,-2.0523777203296234e-5
245,0.0028513023,,-0.0030530158,,0.003475025,0.0013792793,0.0021510217,-0.0019145596,,,0.49903166,100000,7,0.65761787,-2.0543557790464462e-5
474,,0.001093351,,0.0037128355,0.0034346045,,0.002176545,-0.0019301769,-0.0020600206,,0.4982697,100000,7,0.65761787,-2.0543557790464462e-5
634,,0.0010939363,,0.003696654,0.003414564,0.0013615193,0.0021751856,,,0.0024550967,0.49438733,100000,7,0.6566244,-2.060316601193435e-5
107,0.0028271845,0.0010885166,,0.0037128944,,0.0013720031,0.0021592593,,,,0.49589926,100000,6,0.5876838,-2.061644096307269e-5
211,0.0028239216,0.0010678349,,,0.003453264,,0.0021635462,-0.00192644,,,0.49768808,100000,6,0.5876838,-2.061644096307269e-5
191,0.0028330614,0.0010495536,-0.0030549464,0.0036887655,0.0034374732,0.001360982,,-0.0019199505,,,0.49778074,100000,8,0.7050162,-2.064949961244622e-5
546,,0.0010852695,,,,0.0013698189,,,,0.0024859034,0.49901435,100000,4,0.30993465,-2.070259650222006e-5
508,,,-0.0030388616,0.0037057046,0.0034561956,0.0013469685,0.0021636824,-0.0019189195,-0.0020554548,,0.4996507,100000,8,0.7041647,-2.0709108429883827e-5
953,0.0028283093,,,0.0036826187,0.0034086013,0.0013622107,,-0.0019077152,-0.0020838531,0.0024583866,0.49660778,100000,8,0.7041647,-2.0709108429883827e-5
748,,,-0.0030280636,0.0037188667,,0.0013499953,0.002149288,-0.0019095236,,0.0024772524,0.49909943,100000,7,0.65364414,-2.0781990675677875e-5
299,0.002835534,0.0010788348,,0.0037109486,,0.0013711596,,,-0.0020718535,,0.4980183,100000,6,0.5841075,-2.0795263838691014e-5
228,,,-0.0030222042,,,0.0013569731,0.0021383883,-0.0019070281,,,0.5021949,100000,5,0.4798026,-2.080853673591676e-5
306,,0.001061524,,,0.003446504,0.0013675686,,,-0.0020533972,,0.49957556,100000,5,0.4798026,-2.080853673591676e-5
386,,0.0010846568,,,,,,-0.0019151971,-0.0020525744,,0.5029239,100000,4,0.3039743,-2.0881415801143888e-5
343,0.002846257,0.0010556676,-0.0030390506,,0.0034631453,,0.0021574246,,-0.0020626853,,0.4992659,100000,7,0.65165734,-2.0901207118395604e-5
846,,0.0011050175,-0.00301404,0.0037283765,,,0.0021562977,,-0.0020782775,0.002495968,0.49928194,100000,7,0.65165734,-2.0901207118395604e-5
437,0.0028596537,,-0.0030560289,,0.0034655535,0.0013783822,,-0.0019108658,-0.0020568264,,0.50113773,100000,7,0.65066385,-2.0960815339643446e-5
583,0.0028433658,0.0010793424,-0.0030276482,,,,0.002143058,,,0.002485855,0.49871242,100000,6,0.58053124,-2.0974086714087292e-5
906,,0.0011073737,,0.0037246456,,,,-0.0019168778,-0.0020766386,0.0024869535,0.49982038,100000,6,0.58053124,-2.0974086714087292e-5
403,0.0028323745,0.0010582317,,,0.003443898,,,-0.0019224955,-0.002061061,,0.49980512,100000,6,0.57933915,-2.1033694339367415e-5
563,0.002832337,0.0010586651,,,0.0034237998,0.0013924728,,,,0.0024583007,0.4959003,100000,6,0.57933915,-2.1033694339367415e-5
731,0.0028065292,0.0010907109,,0.003693093,0.003411953,,0.002174359,-0.0019284552,,0.0024461495,0.49463275,100000,8,0.6990556,-2.1066761334509465e-5
677,0.0028567514,,-0.0030447613,,,0.0013812322,,-0.0019013371,,0.0024808731,0.5005894,100000,6,0.5781471,-2.1093301964647537e-5
326,,0.0010822973,-0.003008647,,,,0.0021448662,,-0.0020539924,,0.50239575,100000,5,0.47235212,-2.1106571881368552e-5
643,0.0028299917,0.0010821155,,,,,,-0.0019132751,,0.0024768373,0.4992413,100000,5,0.47235212,-2.1106571881368552e-5
765,0.0028334942,,-0.003058102,0.0036854895,0.0034335686,0.0013721534,0.0021616558,-0.0019167138,,0.002449878,0.49599606,100000,9,0.7360945,-2.1113100034941823e-5
863,0.002828303,0.0010782445,-0.003044128,0.0036948177,0.0034214382,,0.002168255,,-0.002086814,0.0024685157,0.49621257,100000,9,0.7360945,-2.1113100034941823e-5
353,0.002854111,,,,,0.0013896566,0.0021460794,,-0.0020665105,,0.49931687,100000,5,0.47086203,-2.116617891045891e-5
420,,,-0.0030251148,,,0.0013560726,,-0.0019034304,-0.0020479565,,0.5042896,100000,5,0.47086203,-2.116617891045891e-5
826,,0.001084243,,0.00369475,0.003405009,0.0013606016,,,-0.0020776351,0.002468672,0.49651945,100000,7,0.6456968,-2.12588564461047e-5
873,0.002836612,,,0.0037076278,,0.0013824116,0.0021569128,,-0.002090601,0.002486221,0.4962398,100000,7,0.6456968,-2.12588564461047e-5
940,,,-0.0030309728,0.0037170467,,0.0013491807,,-0.0019053898,-0.0020721508,0.0024908842,0.5012055,100000,7,0.6456968,-2.12588564461047e-5
118,,0.0010581593,-0.003032836,,0.0034718288,0.0013774342,0.0021569692,,,,0.49896547,100000,6,0.57457083,-2.1272124840043816e-5
775,0.0028516063,0.0010696906,-0.0030308154,,,,,,-0.0020796314,0.0024991161,0.5008209,100000,6,0.57457083,-2.1272124840043816e-5
880,,,,,0.0034424553,0.0013789366,0.0021622304,,-0.0020721068,0.002472916,0.49779284,100000,6,0.57457083,-2.1272124840043816e-5
960,,,,,,,0.00214899,-0.0019116147,-0.0020713923,0.002491546,0.5011523,100000,5,0.46788183,-2.1285392968639627e-5
111,0.002841137,0.00107585,-0.0030289374,0.003713984,,0.0013811499,0.0021516918,,,,0.49740812,100000,7,0.6447033,-2.1318464667574588e-5
957,0.002841949,,-0.0030610499,0.0036836562,0.0034240428,0.0013713905,,-0.0019128218,-0.0020806498,0.0024635827,0.4981132,100000,9,0.7331141,-2.135153768922926e-5
478,,0.0010809944,-0.003030825,0.0037139717,0.0034500943,,0.0021691213,-0.0019353073,-0.002056598,,0.49978393,100000,8,0.69394654,-2.1424414239135103e-5
923,0.0028148738,0.00108095,,0.0036910528,0.0034022636,,,-0.0019244534,-0.0020850284,0.0024596099,0.49676177,100000,8,0.69394654,-2.1424414239135103e-5
215,0.0028378835,0.0010550495,-0.0030447028,,0.003468897,,0.0021560143,-0.0019315603,,,0.49920473,100000,7,0.6427166,-2.1437681110070272e-5
718,,0.0011043485,-0.0030195452,0.0037274265,,,0.0021549284,-0.0019259297,,0.0024786557,0.49921784,100000,7,0.6427166,-2.1437681110070272e-5
171,0.002827077,0.0010784195,,0.0037100995,,0.001349006,,-0.0019063344,,,0.49795067,100000,6,0.57099456,-2.145094771566214e-5
198,,0.0010818104,-0.003014181,,,,0.0021435109,-0.0019239028,,,0.5023336,100000,5,0.46341154,-2.1464214055910702e-5
178,,0.0010613253,,,0.0034525217,0.0013457197,,-0.0019108262,,,0.49951142,100000,5,0.46192142,-2.152382108500106e-5
638,,0.001081451,-0.003038003,0.003697705,0.003430045,0.0013703875,0.002167838,,,0.0024603095,0.4958973,100000,8,0.6922436,-2.1543631874010316e-5
977,0.0028332835,,,,0.0034399522,,0.0021612314,-0.0019194628,-0.0020798666,0.00246409,0.4980297,100000,7,0.6407297,-2.1556897552788e-5
550,,0.0010728063,-0.0030244556,,,0.0013793873,,,,0.0024911147,0.5005217,100000,5,0.45894125,-2.1643035143181777e-5
303,0.0028495428,0.0010661904,-0.0030319428,0.0037120988,,0.0013803545,,,-0.00206861,,0.49952316,100000,7,0.63874286,-2.1676113995283686e-5
910,,0.0010948393,-0.0030225213,0.0037255695,,,,-0.0019221865,-0.0020732863,0.0024921033,0.501332,100000,7,0.63874286,-2.1676113995283686e-5
567,0.0028464259,0.0010458805,-0.0030549192,,0.0034394583,0.0014016065,,,,0.00246351,0.49740848,100000,7,0.6377495,-2.1735722216531528e-5
698,,0.0010837461,,0.0036938954,0.003410951,0.0013384492,,-0.0019131437,,0.002451241,0.49645385,100000,7,0.6377495,-2.1735722216531528e-5
310,,0.0010485623,-0.0030358084,,0.0034625167,0.0013765349,,,-0.0020500296,,0.5010818,100000,6,0.56503415,-2.1748985841618662e-5
488,,,,0.0037274046,,0.0013355603,0.0021577352,-0.001904902,-0.0020603691,,0.49985415,100000,6,0.563842,-2.1808593466898785e-5
735,0.002820024,0.0010776734,-0.0030495988,0.0036939445,0.0034274855,,0.002166982,-0.0019336855,,0.002451178,0.49614906,100000,9,0.72715354,-2.1828412997804136e-5
830,,0.0010717721,-0.0030410162,0.003695825,0.0034205478,0.0013695034,,,-0.0020741718,0.0024737609,0.49802548,100000,8,0.687986,-2.1841675961198348e-5
225,0.0028457108,,,,,0.001367623,0.002144839,-0.0019008744,,,0.49924907,100000,5,0.45298085,-2.188146325954321e-5
390,,0.0010722298,-0.003017127,,,,,-0.0019201504,-0.0020491218,,0.5044357,100000,5,0.45298085,-2.188146325954321e-5
407,0.0028463425,0.0010454514,-0.0030476335,,0.0034595618,,,-0.001927697,-0.0020578238,,0.50131786,100000,7,0.6347692,-2.19145468804971e-5
745,0.0028281605,,,0.0037068417,,0.0013602944,0.002155614,-0.0019031664,,0.0024687147,0.49617034,100000,7,0.6347692,-2.19145468804971e-5
843,0.0028227142,0.0011071312,,0.0037161454,,,0.0021624225,,-0.002091877,0.0024875079,0.4963767,100000,7,0.6347692,-2.19145468804971e-5
647,0.0028432845,0.0010691017,-0.0030362892,,,,,-0.0019182462,,0.002481963,0.50075513,100000,6,0.5614578,-2.1927808717236985e-5
752,,,,,0.0034482921,0.0013567581,0.0021609045,-0.0019077316,,0.0024558774,0.4977272,100000,6,0.5614578,-2.1927808717236985e-5
850,,0.00108982,,,0.0034362,,0.0021673413,,-0.0020733632,0.0024743925,0.49793717,100000,6,0.5614578,-2.1927808717236985e-5
323,0.0028404584,0.00108454,,,,,0.0021511426,,-0.0020677792,,0.49947372,100000,5,0.45000067,-2.2000677317723927e-5
927,0.0028285151,0.0010680299,-0.003052703,0.0036920174,0.003417926,,,-0.0019297843,-0.0020818266,0.0024647035,0.49827412,100000,9,0.7241732,-2.2066850652091574e-5
884,,,-0.0030394248,,0.003458215,0.001387835,0.0021548038,,-0.0020689534,0.0024782412,0.49929577,100000,7,0.63178897,-2.209337154446267e-5
357,0.002867148,,-0.0030298976,,,0.0013986849,0.0021386226,,-0.002063317,,0.5008189,100000,6,0.5578816,-2.2106631592633263e-5
505,0.0028302106,,,0.003693274,0.0034344022,0.0013576249,0.0021700892,-0.0019123489,-0.0020690372,,0.4967279,100000,8,0.68372846,-2.213972004838638e-5
877,0.0028497172,,-0.003035507,0.0037087607,,0.0013918151,0.0021495118,,-0.002087473,0.0024915135,0.4977412,100000,8,0.68372846,-2.213972004838638e-5
182,,0.0010480145,-0.0030413892,,0.0034681608,0.0013542164,,-0.0019161296,,,0.5010255,100000,6,0.5566895,-2.2166239217913386e-5
964,,,-0.0030210225,,,,0.0021413318,-0.0019170023,-0.0020679238,0.002496695,0.5026609,100000,6,0.5566895,-2.2166239217913386e-5
981,0.0028463122,,-0.003050993,,0.0034555632,,0.0021540418,-0.0019248597,-0.0020765772,0.0024690973,0.499539,100000,8,0.68287694,-2.2199328865823986e-5
417,0.0028539984,,,,,0.0013666925,,-0.001897009,-0.0020616238,,0.5013482,100000,5,0.44404027,-2.2239105433863315e-5
98,,0.0010872708,,,,0.0013653149,0.002151072,,,,0.49918094,100000,4,0.25827846,-2.2252363759855953e-5
458,,0.0011093245,,0.003735487,,,0.0021632162,-0.0019215564,-0.0020615056,,0.4999686,100000,6,0.5543053,-2.2285454468251586e-5
944,,,,,0.0034390143,0.0013560886,,-0.0019039009,-0.0020672241,0.0024694942,0.49983895,100000,6,0.5543053,-2.2285454468251586e-5
175,0.002841084,0.0010657745,-0.0030373263,0.003711257,,0.0013581641,,-0.0019112596,,,0.4994623,100000,7,0.6268219,-2.2391412650923925e-5
378,,0.0010861668,,0.003705363,0.0034308042,0.0013559583,0.002176151,,-0.0020626949,,0.49663934,100000,7,0.6268219,-2.2391412650923925e-5
937,0.0028365182,,,0.0037049649,,0.0013595399,,-0.0018992036,-0.002085794,0.0024823765,0.4982808,100000,7,0.6268219,-2.2391412650923925e-5
195,0.0028321398,0.0010841613,,,,,0.00214993,-0.0019176396,,,0.49940276,100000,5,0.43956998,-2.241792652113439e-5
115,0.002834207,0.001060511,,,0.0034494703,0.0013878394,0.002163053,,,,0.49603355,100000,6,0.55072904,-2.246427734386991e-5
618,,0.0011098612,,0.0037190653,,0.001358633,0.0021620428,,,0.0024793858,0.4960691,100000,6,0.55072904,-2.246427734386991e-5
229,0.0028588544,,-0.0030351973,,,0.0013765967,0.0021373606,-0.0019058061,,,0.5007578,100000,6,0.54953694,-2.2523884968927987e-5
722,,0.0010892949,,,0.003442227,,0.0021661182,-0.0019244784,,0.002457199,0.49786836,100000,6,0.54953694,-2.2523884968927987e-5
702,,0.0010713077,-0.0030464188,0.003694983,0.0034265036,0.0013472929,,-0.0019180337,,0.0024563435,0.4979668,100000,8,0.67776793,-2.2556981770449624e-5
492,,,-0.0030215308,0.0037278882,,0.0013443895,0.002150329,-0.0019102083,-0.002057152,,0.5013609,100000,7,0.6228482,-2.262984553613734e-5
715,0.002814389,0.0011065536,,0.0037152523,,,0.0021610893,-0.0019199719,,0.0024701736,0.49630418,100000,7,0.6228482,-2.262984553613734e-5
810,,0.0011001283,,0.0037170919,,0.00135767,,,-0.0020793478,0.0024927645,0.4981909,100000,6,0.5471528,-2.2643100219488232e-5
475,0.002816917,0.0010831038,,0.0037018065,0.0034281928,,0.0021754156,-0.0019290815,-0.002070117,,0.49687624,100000,8,0.67606485,-2.2676199405324837e-5
749,0.0028412105,,-0.0030408574,0.0037079374,,0.0013696217,0.0021481614,-0.0019081598,,0.0024740354,0.49767855,100000,8,0.67606485,-2.2676199405324837e-5
547,0.0028404384,0.0010749389,,,,0.001389951,,,,0.0024826939,0.49758705,100000,5,0.43211955,-2.2715961666586182e-5
635,0.0028167036,0.0010833659,,0.0036854139,0.0034080858,0.0013808664,0.0021739623,,,0.0024518082,0.49298176,100000,8,0.6752134,-2.2735808222762444e-5
847,0.002836069,0.0010944263,-0.0030266896,0.0037171477,,,0.0021550162,,-0.0020886248,0.0024927193,0.49788463,100000,8,0.6752134,-2.2735808222762444e-5
756,,,-0.0030448344,,0.0034641845,0.0013656958,0.0021535258,-0.0019127649,,0.0024610062,0.49923688,100000,7,0.6208614,-2.2749061978855067e-5
509,0.0028436987,,-0.003051749,0.0036942447,0.0034497385,0.0013666861,0.0021627364,-0.0019174365,-0.002065765,,0.49823514,100000,9,0.71523225,-2.2782163614953888e-5
290,,0.0010775666,,,,0.0013643111,,,-0.0020550678,,0.50129086,100000,4,0.24039751,-2.2788821656627434e-5
854,,0.0010767372,-0.003030694,,0.0034521113,,0.002160079,,-0.0020702574,0.0024794529,0.4994468,100000,7,0.619868,-2.280867020010291e-5
907,0.002822958,0.0010970342,,0.0037134385,,,,-0.0019160339,-0.0020870098,0.0024837388,0.4984223,100000,7,0.619868,-2.280867020010291e-5
307,0.00284266,0.0010509399,,,0.0034401629,0.0013870886,,,-0.0020638236,,0.49815398,100000,6,0.54357654,-2.282192309488451e-5
327,0.0028537277,0.0010715618,-0.0030212365,,,,0.0021439714,,-0.0020644346,,0.50098205,100000,6,0.54238445,-2.2881530720164633e-5
914,,0.0010797993,,,0.003432885,,,-0.0019206043,-0.002068487,0.0024706186,0.49998784,100000,6,0.54238445,-2.2881530720164633e-5
387,0.002840471,0.001074419,,,,,,-0.0019138413,-0.0020627207,,0.50150937,100000,5,0.42615914,-2.2954389782947615e-5
421,0.00286707,,-0.0030382322,,,0.0013757348,,-0.0019020132,-0.0020584352,,0.5028531,100000,6,0.54000026,-2.3000745970502834e-5
941,0.002849603,,-0.0030438947,0.003706017,,0.0013687897,,-0.0019042151,-0.0020824373,0.0024876974,0.4997852,100000,8,0.67095584,-2.3033852309950476e-5
864,,,,,,0.0013764213,0.002148746,,-0.0020739739,0.0024972865,0.49950856,100000,5,0.42317897,-2.3073603841128332e-5
250,,0.0010858278,,0.0037045279,0.0034366464,0.0013337876,0.0021749004,-0.0019176975,,,0.49657542,100000,7,0.6149009,-2.3106711306564165e-5
948,,,-0.0030477263,,0.0034547364,0.0013648621,,-0.0019089127,-0.002064024,0.0024745613,0.501345,100000,7,0.6149009,-2.3106711306564165e-5
102,,0.0010747191,-0.0030148425,,,0.001374735,0.0021437302,,,,0.5006899,100000,5,0.42168888,-2.313321087021869e-5
119,0.0028484354,0.0010478706,-0.003045439,,0.0034652953,0.001397104,0.0021558169,,,,0.4975429,100000,7,0.61390746,-2.3166319527812007e-5
622,,0.0010972876,-0.0030202677,0.0037200006,,0.0013677252,0.0021544471,,,0.0024845137,0.49757788,100000,7,0.61390746,-2.3166319527812007e-5
961,0.0028406337,,,,,,0.0021478473,-0.0019107929,-0.0020814792,0.0024885172,0.49973452,100000,6,0.53523195,-2.3239176471179235e-5
382,,0.0010738338,-0.0030315446,0.0037065148,0.0034463867,0.00136488,0.0021689117,,-0.0020592227,,0.4981467,100000,8,0.6675498,-2.32722875797009e-5
827,0.0028252397,0.0010737247,,0.0036835042,0.0033985232,0.0013800634,,,-0.0020878436,0.0024655084,0.49511397,100000,8,0.6675498,-2.32722875797009e-5
462,,0.001096723,-0.0030131217,0.0037362904,,,0.0021558595,-0.0019266227,-0.0020584082,,0.5014819,100000,7,0.61192065,-2.3285535970529736e-5
726,,0.0010762385,-0.0030361176,,0.003458154,,0.0021588753,-0.0019297318,,0.0024622555,0.49938485,100000,7,0.61192065,-2.3285535970529736e-5
881,0.0028435662,,,,0.0034360476,0.0013985831,0.0021610497,,-0.0020826198,0.0024700975,0.49636793,100000,7,0.61192065,-2.3285535970529736e-5
162,,0.001077296,,,,0.0013424158,,-0.0019025417,,,0.5012248,100000,4,0.22251658,-2.332527955362096e-5
199,0.0028453635,0.0010709865,-0.0030268,,,,0.0021425649,-0.0019228032,,,0.5009184,100000,6,0.53284776,-2.335839172173948e-5
682,,0.0010997197,,0.0037163151,,0.0013356735,,-0.0019045958,,0.0024754328,0.49812296,100000,6,0.53284776,-2.335839172173948e-5
179,0.00283421,0.0010504683,,,0.0034458993,0.0013648559,,-0.0019096418,,,0.49808884,100000,6,0.5316556,-2.3417999346797558e-5
719,0.0028277256,0.0010938768,-0.0030321116,0.0037163096,,,0.002153712,-0.0019248776,,0.0024753925,0.4978188,100000,8,0.6649953,-2.3451114031791676e-5
479,0.0028303934,0.0010700816,-0.003043255,0.0037026997,0.0034437457,,0.0021680677,-0.0019342882,-0.0020668574,,0.49839023,100000,9,0.7062914,-2.3497476578038246e-5
311,0.002856752,0.0010381577,-0.0030485115,,0.0034558498,0.0013961936,,,-0.0020605933,,0.49965996,100000,7,0.607947,-2.352396885574315e-5
442,,0.0010761638,,0.0037026778,0.0034272398,0.0013329616,,-0.0019138601,-0.0020577067,,0.49870214,100000,7,0.607947,-2.352396885574315e-5
814,,0.0010875571,-0.0030234472,0.0037179596,,0.0013667323,,,-0.0020761006,0.002497853,0.49969593,100000,7,0.607947,-2.352396885574315e-5
639,0.002830426,0.0010703874,-0.003050526,0.0036863382,0.0034237287,0.0013901214,0.0021667297,,,0.0024571007,0.49449086,100000,9,0.7055463,-2.355708599144357e-5
496,,,,,0.0034646606,0.0013512541,0.0021619282,-0.0019084637,-0.0020523185,,0.49997514,100000,6,0.5280794,-2.359682222241588e-5
551,0.0028537163,0.0010618215,-0.003037228,,,0.0013990632,,,,0.0024878676,0.49909437,100000,6,0.5280794,-2.359682222241588e-5
294,,0.0010649452,-0.0030180172,,,0.001373729,,,-0.002052018,,0.50279623,100000,5,0.40976816,-2.3610067102719512e-5
391,0.0028537407,0.0010613562,-0.0030298375,,,,,-0.0019188691,-0.0020595498,,0.50302106,100000,6,0.5256952,-2.371603747275408e-5
911,0.0028362211,0.0010842367,-0.0030351914,0.0037143442,,,,-0.0019208492,-0.0020836594,0.0024889365,0.49993327,100000,8,0.66073775,-2.3749158118979707e-5
736,,,,,,0.0013543034,0.0021473616,-0.0018990993,,0.0024801507,0.49944064,100000,5,0.40529788,-2.3788888189990587e-5
254,,0.0010734036,-0.003037008,0.003705691,0.003452244,0.0013426585,0.0021676477,-0.0019226653,,,0.49808976,100000,8,0.65988624,-2.3808766936417314e-5
699,0.0028167313,0.001073229,,0.0036826753,0.0034044872,0.0013578467,,-0.0019118016,,0.0024480715,0.49504688,100000,8,0.65988624,-2.3808766936417314e-5
489,0.002838579,,,0.0037158357,,0.0013548605,0.0021567114,-0.0019037739,-0.002070763,,0.49843225,100000,7,0.6029799,-2.3822009962204405e-5
918,,0.0010666084,-0.0030391326,,0.0034486656,,,-0.0019256746,-0.0020650704,0.0024757828,0.50150055,100000,7,0.6029799,-2.3822009962204405e-5
834,,0.0011057836,,,,,0.0021540504,,-0.0020753432,0.0024986912,0.49964064,100000,5,0.40380782,-2.3848495219080945e-5
831,0.0028388198,0.0010607138,-0.0030536088,0.003684389,0.0034141596,0.0013892418,,,-0.0020845125,0.002470659,0.49661955,100000,9,0.70107585,-2.391474247298575e-5
868,,,-0.003021907,,,0.0013852622,0.0021411465,,-0.0020706994,0.002502623,0.50101066,100000,6,0.5209269,-2.3954467973430482e-5
885,0.002856804,,-0.003051904,,0.0034517273,0.0014075862,0.0021536234,,-0.0020792955,0.0024750647,0.49787045,100000,8,0.6573317,-2.3987593388730133e-5
1016,,,,0.0036989728,0.0034236677,0.0013443582,0.0021724796,-0.0019106136,-0.0020763406,0.0024626101,0.49692664,100000,8,0.6573317,-2.3987593388730133e-5
753,0.0028350186,,,,0.0034419412,0.0013763902,0.0021597326,-0.0019065896,,0.0024525572,0.49630094,100000,7,0.59999967,-2.4000834626169976e-5
851,0.0028299808,0.0010793853,,,0.003430141,,0.002166229,,-0.0020837106,0.0024713194,0.49653393,100000,7,0.59999967,-2.4000834626169976e-5
362,,0.0011022285,,0.00372809,,0.0013531045,0.0021630467,,-0.0020643072,,0.49834192,100000,6,0.51854277,-2.4073683223990727e-5
928,,,,,,0.0013532668,,-0.0018948688,-0.0020690265,0.0024934998,0.50154203,100000,5,0.39635736,-2.4146530364532737e-5
183,0.002848362,0.001037774,-0.0030539113,,0.0034616934,0.0013740005,,-0.0019146258,,,0.49960142,100000,7,0.59701943,-2.4179659290135547e-5
